ID_NEWLAND,Area(ha),D_Co2_T/ha,O_SOC_Tm/h,O_Tre_Tm/h,O_Co2_Tot,B_Co2_%,O_PBF_Tm/h,O_Liv_Tm/h,O_NPP_TOT,D_PBF_Tm/h,D_Liv_Tm/h,D_NPP_TOT,B_NPP_%,x_coord,y_coord
"9296","0.3658935670","114.201","0.024599679076525","0.000","0.009","0.000215","13.347597","0.000000","4.883800","3.071800","0.000","1.123950","4.3452","533210.8723","4745158.9860"
"9298","0.8934699030","114.201","0.027217285037041","0.000","0.024","0.000235","7.574514","0.000000","6.767600","3.071800","0.000","2.744560","2.4658","518215.1184","4745131.9390"
"9299","0.2105712320","114.201","0.025153510370202","0.000","0.005","0.000208","47.725418","0.000000","10.049600","3.071800","0.000","0.646830","15.5367","533744.5010","4745155.6320"
"9301","0.1427486800","114.201","0.026118604813063","0.000","0.004","0.000245","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","520497.0480","4745049.3630"
"9303","2.5096753210","114.201","0.027154237542834","0.000","0.068","0.000237","8.267683","0.000000","20.749200","3.071800","0.000","7.709220","2.6915","518176.0496","4745052.9000"
"9304","0.1693658490","114.201","0.024209687918643","0.000","0.004","0.000207","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532364.8722","4745111.2860"
"9306","2.2562559110","114.201","0.025551963329315","1.622","3.718","0.014429","7.468479","0.000000","16.850800","3.071800","0.000","6.930770","2.4313","521913.9351","4745070.2630"
"9308","0.9575465370","114.201","0.026472671627998","0.000","0.025","0.000229","80.532796","0.000000","77.113900","3.071800","0.000","2.941390","26.2168","535342.5701","4745108.3330"
"9309","1.1173543610","114.201","0.026513702392578","0.528","0.620","0.004859","42.006459","0.000000","46.936100","3.071800","0.000","3.432290","13.6749","535823.7493","4745080.6900"
"9310","0.9877617010","114.201","0.024239617586136","0.000","0.024","0.000213","8.627385","0.000000","8.521800","3.071800","0.000","3.034210","2.8086","532446.5997","4745107.6960"
"9311","0.5037029190","114.201","0.026437472502391","0.000","0.013","0.000226","6.954893","0.000000","3.503200","3.071800","0.000","1.547270","2.2641","536463.3580","4745129.7500"
"9312","0.2588091210","114.201","0.028290987014771","0.000","0.007","0.000237","0.000000","0.000000","0.000000","3.071800","0.000","0.795010","0.0000","515956.1251","4745134.3640"
"9313","0.1745904500","114.201","0.025885064473401","0.000","0.005","0.000251","7.995855","0.000000","1.396000","3.071800","0.000","0.536310","2.6030","521472.0546","4745159.0880"
"9314","3.4581973010","114.201","0.025458858183452","8.762","30.388","0.076945","6.763408","0.000000","23.389200","3.071800","0.000","10.622890","2.2018","522007.3675","4744999.0990"
"9316","0.3174513530","114.201","0.024008634090424","0.000","0.008","0.000221","7.915544","0.000000","2.512800","3.071800","0.000","0.975150","2.5768","532076.9681","4745134.3750"
"9317","0.5151788000","114.201","0.027329479343729","0.000","0.014","0.000238","4.364310","0.000000","2.248400","3.071800","0.000","1.582530","1.4208","517961.7770","4745119.1580"
"9319","1.0396452650","114.201","0.024008759260178","0.000","0.025","0.000211","6.646690","0.000000","6.910200","3.071800","0.000","3.193580","2.1638","531992.0887","4745121.1780"
"9322","1.2884578540","114.201","0.026536382039388","0.792","1.054","0.007163","6.836700","0.000000","8.808800","3.071800","0.000","3.957880","2.2256","519706.7658","4745032.7030"
"9324","0.5340253030","114.201","0.024009441137314","0.000","0.013","0.000213","11.490467","0.000000","6.136200","3.071800","0.000","1.640420","3.7406","532197.9125","4745120.3290"
"9325","1.4910378850","114.201","0.024252774318059","0.000","0.036","0.000211","11.919751","0.000000","17.772800","3.071800","0.000","4.580170","3.8804","532743.7128","4745091.8470"
"9326","0.1960106430","114.201","0.026565487049171","0.000","0.005","0.000223","4.660971","0.000000","0.913600","3.071800","0.000","0.602110","1.5173","519277.8659","4745030.6020"
"9327","3.2783383500","114.201","0.026387452602386","0.000","0.087","0.000232","19.610697","0.000000","64.290500","3.071800","0.000","10.070400","6.3841","520308.4715","4745025.5740"
"9330","0.3681588730","114.201","0.027809543609619","0.000","0.010","0.000238","16.071866","0.000000","5.917000","3.071800","0.000","1.130910","5.2321","516906.7519","4745129.1120"
"9333","4.1259640020","114.201","0.027454361170530","0.000","0.113","0.000240","7.973312","0.000000","32.897600","3.071800","0.000","12.674140","2.5956","517408.3889","4744966.2630"
"9334","1.0362084080","114.201","0.026033197641373","0.000","0.027","0.000228","9.164180","0.000000","9.496000","3.071800","0.000","3.183020","2.9833","534519.9252","4745100.6060"
"9335","1.0593589730","114.201","0.028638281822205","0.000","0.030","0.000248","0.000000","0.998200","1.056614","0.000000","7.935","8.399000","0.1258","515029.9013","4745089.4200"
"9336","0.4800245630","114.201","0.025899682044983","0.000","0.012","0.000219","7.845849","0.000000","3.766200","3.071800","0.000","1.474540","2.5542","521462.3084","4745122.7130"
"9338","0.6315972720","114.201","0.027110522985458","0.000","0.017","0.000236","6.052274","0.000000","3.822600","3.071800","0.000","1.940140","1.9703","518336.8572","4745105.3360"
"9341","1.8397436990","114.201","0.026824906553541","0.000","0.049","0.000233","7.814023","0.000000","14.375800","3.071800","0.000","5.651320","2.5438","518803.9860","4745061.2050"
"9342","0.6030722940","114.201","0.026460311412811","0.000","0.016","0.000232","12.309967","0.000000","7.423800","3.071800","0.000","1.852520","4.0074","536489.9904","4745068.5540"
"9343","2.9509391990","114.201","0.026272731694308","0.000","0.078","0.000231","13.178652","0.000000","38.889400","3.071800","0.000","9.064700","4.2902","534855.0662","4745048.8480"
"9344","0.5001837730","114.201","0.025959591819251","0.000","0.013","0.000228","7.954276","0.000000","3.978600","3.071800","0.000","1.536460","2.5895","521267.4550","4745055.3410"
"9346","0.7519883300","114.201","0.026229996681213","0.000","0.020","0.000233","6.147968","0.000000","4.623200","3.071800","0.000","2.309960","2.0014","520482.9740","4745004.5520"
"9347","1.8681062740","114.201","0.025951781570911","0.000","0.049","0.000230","9.282877","0.000000","17.341400","3.071800","0.000","5.738450","3.0220","534261.8601","4745070.7840"
"9350","0.2416661770","114.201","0.028260693779119","0.000","0.007","0.000254","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","515842.1259","4745122.5540"
"9351","0.4013142400","114.201","0.028086584806442","0.000","0.011","0.000240","13.757797","0.000000","5.521200","3.071800","0.000","1.232760","4.4787","515759.2979","4745107.4350"
"9353","1.1087990110","114.201","0.026578566551208","0.000","0.030","0.000237","27.072355","0.000000","30.017800","3.071800","0.000","3.406010","8.8132","536968.3230","4745045.2150"
"9356","1.9128376610","114.201","0.025528547763824","0.000","0.049","0.000224","13.635972","0.000000","26.083400","3.071800","0.000","5.875850","4.4391","533847.1060","4745038.8750"
"9357","0.4411477520","114.201","0.023994394540787","0.000","0.011","0.000218","8.069405","0.000000","3.559800","3.071800","0.000","1.355120","2.6269","531899.4333","4745098.6510"
"9358","0.8223224300","114.201","0.025486553510030","0.000","0.021","0.000224","41.811823","0.000000","34.382800","3.071800","0.000","2.526010","13.6115","533902.7125","4745104.7900"
"9359","2.5553636200","114.201","0.026489710330963","0.000","0.068","0.000233","8.851695","0.000000","22.619300","3.071800","0.000","7.849570","2.8816","536570.8334","4745039.6690"
"9361","2.0947957220","114.201","0.027571692466736","0.000","0.058","0.000242","27.649570","0.000000","57.920200","3.071800","0.000","6.434790","9.0011","517275.8919","4745015.3050"
"9366","0.4227650960","114.201","0.024646309614182","0.000","0.010","0.000207","10.550067","0.000000","4.460200","3.071800","0.000","1.298650","3.4345","533239.5809","4745101.2420"
"9368","0.8044261160","114.201","0.028589974880219","0.000","0.023","0.000250","0.000000","1.853800","1.490060","0.000000","14.735","11.844000","0.1258","515214.3624","4745056.8360"
"9370","1.5083332040","114.201","0.024242479006449","0.000","0.037","0.000215","9.951912","0.000000","15.010800","3.071800","0.000","4.633300","3.2398","532241.4633","4745051.3570"
"9374","0.7761751080","114.201","0.026017821629842","0.000","0.020","0.000226","8.003606","0.000000","6.212200","3.071800","0.000","2.384250","2.6055","521226.4314","4745043.5380"
"9376","1.3322518480","114.201","0.023997884750366","0.000","0.032","0.000210","9.049340","0.000000","12.056000","3.071800","0.000","4.092410","2.9459","531838.4797","4745051.3300"
"9381","1.6724154410","114.201","0.026334185940879","0.000","0.044","0.000230","10.266707","0.000000","17.170200","3.071800","0.000","5.137330","3.3422","534978.1633","4745031.2120"
"9385","0.7492832000","114.201","0.026082605123520","0.000","0.020","0.000234","11.388618","0.000000","8.533300","3.071800","0.000","2.301650","3.7075","534611.9978","4745069.7950"
"9386","1.4793526300","114.201","0.025414244106838","0.000","0.038","0.000225","13.179008","0.000000","19.496400","3.071800","0.000","4.544280","4.2903","533742.1895","4745027.9390"
"9387","0.2196746730","114.201","0.024204967813582","0.000","0.005","0.000199","7.308080","0.000000","1.605400","3.071800","0.000","0.674800","2.3791","532367.2075","4745094.1590"
"9392","0.8546175510","114.201","0.027337918877602","0.000","0.023","0.000236","7.400737","0.000000","6.324800","3.071800","0.000","2.625210","2.4093","517905.0739","4745069.8260"
"9395","0.4139622770","114.201","0.028239564895630","0.000","0.012","0.000254","0.000000","0.000000","0.000000","3.071800","0.000","1.271610","0.0000","515581.1448","4745098.6410"
"9402","1.5544084520","114.201","0.024527348995209","0.000","0.038","0.000214","8.943981","0.000000","13.902600","3.071800","0.000","4.774830","2.9116","533032.0938","4745037.8960"
"9403","0.7598970190","114.201","0.024657131830851","0.000","0.019","0.000219","56.356452","0.000000","42.825100","3.071800","0.000","2.334250","18.3464","533154.6486","4745063.4010"
"9404","3.3842652340","114.201","0.026083921652574","0.000","0.088","0.000228","7.876038","0.000000","26.654600","3.071800","0.000","10.395790","2.5640","521085.2154","4745020.4120"
"9405","0.2997256160","114.201","0.024284682273865","0.000","0.007","0.000205","52.050940","0.000000","15.601000","3.071800","0.000","0.920700","16.9447","532602.9724","4745079.0290"
"9406","0.1171475070","114.201","0.026370457410812","0.000","0.003","0.000224","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","535017.0655","4745009.3190"
"9407","0.7017729860","114.201","0.024299058119456","0.000","0.017","0.000212","8.508449","0.000000","5.971000","3.071800","0.000","2.155710","2.7699","532886.1944","4745069.5540"
"9409","1.6956647890","114.201","0.026493608610971","0.000","0.045","0.000232","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","535060.4957","4745002.8350"
"9410","1.2956833970","114.201","0.026157536506653","0.000","0.034","0.000230","9.914922","0.000000","12.846600","3.071800","0.000","3.980080","3.2277","520878.3980","4745033.6540"
"9413","0.1421598900","114.201","0.028156776831863","0.000","0.004","0.000246","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","515670.0590","4745093.6410"
"9414","3.8863905120","114.201","0.026580959466787","0.000","0.103","0.000232","24.388851","0.000000","94.784600","3.071800","0.000","11.938210","7.9396","536804.3173","4745013.2800"
"9415","0.2414395910","114.201","0.026141585043599","0.000","0.006","0.000218","4.625588","0.000000","1.116800","3.071800","0.000","0.741650","1.5058","520833.9381","4745068.3490"
"9419","1.2729988140","114.201","0.025915219187737","0.000","0.033","0.000227","8.359945","0.000000","10.642200","3.071800","0.000","3.910400","2.7215","534171.8272","4745040.0650"
"9421","2.1002346550","114.201","0.025068753957748","0.000","0.053","0.000221","10.374650","0.000000","21.789200","3.071800","0.000","6.451500","3.3774","533439.7877","4744939.7690"
"9422","0.2882204430","114.201","0.025669069300780","0.000","0.007","0.000213","43.113528","0.000000","12.426200","3.071800","0.000","0.885360","14.0352","534019.7586","4745081.2840"
"9425","0.9519347490","114.201","0.026201021075249","0.000","0.025","0.000230","12.797516","0.000000","12.182400","3.071800","0.000","2.924150","4.1661","534725.3975","4745040.9950"
"9427","0.8543009050","114.201","0.025371150374413","0.000","0.022","0.000225","8.603994","0.000000","7.350400","3.071800","0.000","2.624240","2.8010","533676.8553","4745006.6420"
"9431","2.1873836300","114.201","0.026461883915795","0.000","0.058","0.000232","7.588884","0.000000","16.599800","3.071800","0.000","6.719210","2.4705","519956.7693","4744990.9340"
"9433","1.3123853130","114.201","0.024294945001602","0.000","0.032","0.000214","10.206301","0.000000","13.394600","3.071800","0.000","4.031390","3.3226","532079.0278","4745043.1750"
"9434","0.9803007840","114.201","0.026540159583092","0.000","0.026","0.000232","56.745339","0.000000","55.627500","3.071800","0.000","3.011290","18.4730","535879.7563","4745017.1400"
"9438","0.3805063750","114.201","0.024327238798141","0.000","0.009","0.000207","44.502277","0.000000","16.933400","3.071800","0.000","1.168840","14.4874","532616.2202","4745055.7320"
"9439","0.1708246780","114.201","0.026388744326615","0.000","0.005","0.000256","36.849477","0.000000","6.294800","3.071800","0.000","0.524740","11.9960","520322.1727","4744957.8630"
"9440","1.9317277590","114.201","0.025814326405525","0.000","0.050","0.000227","55.096169","0.000000","106.430800","3.071800","0.000","5.933880","17.9361","521592.0698","4745038.5030"
"9441","1.0280531860","114.201","0.027381061911583","0.000","0.028","0.000238","7.513035","0.000000","7.723800","3.071800","0.000","3.157970","2.4458","517555.4931","4745010.7510"
"9442","4.4044960920","114.201","0.026377611300525","0.000","0.116","0.000231","31.536638","0.000000","138.903000","3.071800","0.000","13.529730","10.2665","520235.3987","4744941.6350"
"9443","18.3107853800","114.201","0.024412810735300","0.000","0.447","0.000214","11.790969","0.000000","215.901900","3.071800","0.000","56.247070","3.8385","532098.3000","4744743.4390"
"9445","2.0973426710","114.201","0.026114512549506","0.000","0.055","0.000230","7.953970","0.000000","16.682200","3.071800","0.000","6.442620","2.5894","520669.9371","4744986.5710"
"9448","1.6925781160","114.201","0.025949232975642","0.000","0.044","0.000228","7.917862","0.000000","13.401600","3.071800","0.000","5.199260","2.5776","521368.6606","4745021.3990"
"9451","0.2555552190","114.201","0.024223313331604","0.000","0.006","0.000206","7.647662","0.000000","1.954400","3.071800","0.000","0.785010","2.4896","532375.3284","4745057.8340"
"9452","0.3255152100","114.201","0.025086264829388","0.000","0.008","0.000215","10.535913","0.000000","3.429600","3.071800","0.000","0.999920","3.4299","533560.4462","4745057.9300"
"9454","0.9277757150","114.201","0.025284245610237","0.000","0.024","0.000227","10.046825","0.000000","9.321200","3.071800","0.000","2.849940","3.2707","533623.4971","4744987.8260"
"9455","2.3167765400","114.201","0.026548839675056","0.000","0.062","0.000234","9.895516","0.000000","22.925700","3.071800","0.000","7.116670","3.2214","535156.6123","4744973.2150"
"9462","4.8391706160","114.201","0.023400461297286","0.000","0.113","0.000204","15.614494","0.000000","75.561200","3.071800","0.000","14.864960","5.0832","530862.0313","4744989.4560"
